mean_score,median_score,std_score,var_score,min_score,max_score,skew_score,kurtosis_score,mean_score_log,median_score_log,std_score_log,var_score_log,min_score_log,max_score_log,skew_score_log,kurtosis_score_log,transform_inlier_ratio,valid_count,has_artefact,has_non_csnp,dataset
0.0036840134,4.382922e-09,0.039705943,0.001576562,1.8000000000000002e-44,0.9983006,17.618481843926464,358.3744154013861,-20.429949,-19.24555,10.230818,104.669624,-100.71637,-0.0017008781,-0.8182770873738223,1.2375587653039242,0.5333333333333333,60,False,False,EGT6_008_S_3
0.0037367288,3.3458312e-09,0.044315554,0.0019638685,0.0,0.9960814,17.221290787005188,327.2645194066118,-20.830273,-19.51555,10.189878,103.83362,-111.145096,-0.003926277,-1.093315478437772,2.689370296523548,0.4337349397590361,83,False,False,EGT6_008_S_3
0.0037968955,1.4467706e-10,0.039598558,0.0015680457,2.2e-44,0.9987168,17.695221351444662,368.0498417353633,-24.606527,-22.656517,13.558802,183.8411,-100.52253,-0.0012841225,-0.6702682069550641,0.1482137585919538,0.7407407407407407,54,False,False,EGT6_008_S_3
0.0038913433,4.970055e-09,0.041176785,0.0016955275,0.0,0.9968103,17.091710827305896,335.0663066064893,-21.104856,-19.119835,11.813436,139.55727,-136.23125,-0.003194809,-1.2217269779794993,2.782439505341947,0.6923076923076923,52,False,False,EGT6_008_S_3
0.004122039,3.1334122e-09,0.049425554,0.0024428852,1.6e-42,0.99687445,16.112244670134327,280.20102276652926,-21.389189,-19.581142,10.994997,120.88996,-96.2381,-0.003130436,-1.214087013352875,2.587687888557109,0.6813186813186813,91,False,False,EGT6_008_S_3
0.0043146433,3.0250196e-09,0.0523009,0.0027353843,1e-45,0.99808025,15.687399375578766,261.162729041991,-21.75018,-19.616348,11.538455,133.13594,-103.87268,-0.0019216537,-1.2692524432508276,2.6229471116869325,0.6831683168316832,101,False,False,EGT6_008_S_3
0.004212134,2.2795642e-11,0.05527038,0.0030548149,0.0,0.9997335,15.66028595464475,255.69035970469145,-28.212048,-24.504452,17.565516,308.54733,-194.75543,-0.00026655197,-2.385354944309192,10.145057547196764,0.4552238805970149,134,False,False,EGT6_008_S_3
0.004244697,8.564896e-09,0.04514189,0.0020377901,9.610000000000001e-43,0.9982816,16.509355647736363,307.38597450600315,-19.837475,-18.575594,9.828804,96.60539,-96.74798,-0.0017199516,-0.9182143033952992,1.6714653078048205,0.4918032786885246,61,False,False,EGT6_008_S_3
0.003979194,7.1447066e-09,0.04446088,0.0019767699,3.500000000000001e-44,0.9961023,16.81699349679403,317.49148293870854,-20.508621,-18.756893,10.758371,115.742546,-100.05994,-0.0039052963,-1.2141998889691634,2.798659516330728,0.5396825396825397,63,False,False,EGT6_008_S_3
0.0039820108,2.0203104e-09,0.04449511,0.0019798146,0.0,0.9993503,16.70862202052113,313.0369217170268,-22.369576,-20.020016,13.386306,179.19318,-138.82895,-0.00064992905,-1.982959773259595,7.433373646128473,0.5970149253731343,67,False,False,EGT6_008_S_3
0.0045630513,1.5927053e-08,0.049154155,0.002416131,0.0,0.9991111,15.869102940529654,278.82741298546813,-20.232979,-17.955246,11.696494,136.80797,-114.09786,-0.0008893013,-1.6505744364981725,4.4377454481347005,0.4558823529411764,68,False,False,EGT6_008_S_3
0.0046926346,1.33325475e-08,0.046240807,0.0021382123,0.0,0.99818254,15.383048785328894,269.0407425563403,-20.611067,-18.133057,12.651791,160.0678,-141.47887,-0.0018191338,-1.885592042606828,6.8359908741077415,0.425531914893617,47,False,False,EGT6_008_S_3
0.004739479,6.0237e-08,0.041885223,0.0017543719,1e-44,0.9935872,15.114648476585058,271.44480647252146,-18.635654,-16.624979,10.995008,120.89021,-101.33228,-0.006433487,-1.5485650003986948,4.026413580613943,0.4285714285714285,35,False,False,EGT6_008_S_3
0.004829073,7.567867e-10,0.04979068,0.0024791118,0.0,0.9993603,15.25659261873522,258.41893543391853,-22.781082,-21.00194,12.27963,150.7893,-108.1749,-0.00063991547,-1.1351162041016412,2.497371431211953,0.4590163934426229,61,False,False,EGT6_008_S_3
0.0047995034,1.6858984e-08,0.047524944,0.0022586202,0.0,0.9989716,15.219476616132615,263.3242572659228,-20.355125,-17.898382,12.938983,167.41728,-167.96458,-0.0010290146,-2.7269422805332164,16.17265859392764,0.76,50,False,False,EGT6_008_S_3
0.005148468,3.038427e-09,0.054005735,0.0029166192,0.0,0.99540573,14.29827713552518,222.3559198649052,-21.597551,-19.611927,12.010762,144.2584,-130.27834,-0.0046048164,-1.6171945069145988,5.593667793358671,0.5846153846153846,65,False,False,EGT6_008_S_3
0.0049511753,7.971028e-09,0.05108524,0.0026097018,0.0,0.99363923,14.40379979751605,229.2096191373404,-20.189672,-18.647453,10.665854,113.76045,-121.55224,-0.006381035,-1.4453365653472183,4.285038974737107,0.7719298245614035,57,False,False,EGT6_008_S_3
0.0043982724,8.136627e-09,0.043579027,0.0018991317,0.0,0.9962102,15.229226181740833,268.055850705206,-20.363327,-18.62689,11.520067,132.71194,-151.73543,-0.0037970543,-1.939160038261925,9.023967886012366,0.8235294117647058,34,False,False,EGT6_008_S_3
0.0042334427,5.7252363e-09,0.04799597,0.0023036131,0.0,0.99710935,16.237154198063692,288.9838526693175,-20.531721,-18.978382,10.598392,112.325905,-134.62865,-0.0028948784,-1.2960287421754662,3.919179326878231,0.6153846153846154,78,False,False,EGT6_008_S_3
