mean_score,median_score,std_score,var_score,min_score,max_score,skew_score,kurtosis_score,mean_score_log,median_score_log,std_score_log,var_score_log,min_score_log,max_score_log,skew_score_log,kurtosis_score_log,transform_inlier_ratio,valid_count
0.004743734,2.7929032e-09,0.054614842,0.002982781,0.0,0.9988301,15.024018802817945,240.4534228631886,-23.15146,-19.696184,17.402702,302.85403,-290.483,-0.0011706352,-4.90139543735064,43.328595402179346,0.4823529411764706,85
0.0048366413,8.597537e-10,0.054374073,0.0029565399,0.0,0.9994937,14.921928109295413,238.93695787742774,-23.401121,-20.874374,13.365676,178.6413,-150.81064,-0.00050640106,-1.708366689218784,5.876780806749167,0.6781609195402298,87
0.004826176,1.5892304e-10,0.057169806,0.003268387,0.0,0.9996153,14.66833882843412,226.5701598556383,-26.864233,-22.562601,18.314402,335.4173,-221.35925,-0.0003848076,-2.615081022331478,11.889640667778387,0.35294117647058826,102
0.0046666493,6.804938e-09,0.052027345,0.0027068446,0.0,0.9978969,15.451963157865192,257.31652673558233,-20.699877,-18.805618,11.373813,129.36362,-124.12834,-0.002105236,-1.6780725144227449,6.032967556163024,0.6219512195121951,82
0.004888219,1.3602038e-09,0.05474627,0.002997154,0.0,0.999661,14.858199424772927,237.86012151312377,-23.050934,-20.41563,13.280341,176.36746,-148.87354,-0.00033903122,-1.668738363276528,5.437014694469351,0.5584415584415584,77
0.005111652,1.1190215e-09,0.05825734,0.0033939178,0.0,0.9988439,14.492447449460284,222.15206895717174,-23.746737,-20.610811,14.44626,208.69443,-150.42834,-0.001156807,-2.0610613044005315,7.236991953818208,0.6162790697674418,86
0.0051096403,1.44258925e-08,0.050252385,0.002525302,0.0,0.99805826,14.373437648338827,230.87925944759036,-20.163887,-18.054241,12.387031,153.43854,-175.437,-0.0019435883,-2.5385052237408705,13.352973316784283,0.4090909090909091,44
0.004795549,3.567502e-08,0.04429227,0.0019618054,3.7606537e-37,0.99360615,14.737217989844268,253.9030666675007,-18.938288,-17.148815,10.282701,105.73393,-83.871056,-0.0064144135,-1.1183138122569978,2.046383905592764,0.22580645161290322,31
0.0048743044,7.6062765e-09,0.044080496,0.0019430901,1e-45,0.9970699,14.836102119810981,258.38726417903104,-20.845636,-18.694292,11.893794,141.46233,-103.576614,-0.0029344559,-1.0142718165134736,1.378291363332333,0.18181818181818182,33
0.0050389827,1.5058276e-08,0.047817755,0.0022865378,0.0,0.9977842,15.030095027789006,258.5263316879654,-19.667841,-18.011337,11.436677,130.79758,-161.01425,-0.0022182465,-2.067792907945976,10.92405192621068,0.30434782608695654,46
0.005212694,1.4594193e-09,0.060575858,0.0036694347,0.0,0.99994904,14.26728800301764,212.5326761588414,-24.869825,-20.345226,19.65367,386.2667,-264.57397,-5.1021576e-05,-3.867393815894637,24.37937758327166,0.5483870967741935,93
0.0051237755,2.613561e-09,0.054392923,0.0029585902,0.0,0.99777853,14.610599342579036,232.02450859920984,-23.481459,-19.762552,16.221357,263.13242,-170.14264,-0.0022239685,-2.4007533339236025,8.705836069965017,0.2676056338028169,71
0.004811375,3.977254e-09,0.048074197,0.0023111284,0.0,0.9993789,15.189109088839851,261.26463032400534,-21.41989,-19.342674,12.479104,155.72804,-164.4247,-0.0006213188,-1.845726069544403,7.729319601218977,0.3877551020408163,49
0.005009466,3.996028e-09,0.05311573,0.0028212809,0.0,0.99816495,14.637405711783755,235.41654109716245,-22.2106,-19.337965,13.73075,188.53351,-162.40512,-0.0018367767,-2.245517486378111,9.118897771703342,0.5483870967741935,62
0.005352587,2.8207472e-09,0.052286096,0.0027338357,0.0,0.9985401,13.922338662963478,216.48554798203162,-22.558537,-19.686264,14.030507,196.85512,-155.65247,-0.001461029,-1.8536673317342953,6.432995309281173,0.40816326530612246,49
0.0051149423,3.3568708e-09,0.05379431,0.0028938279,0.0,0.9990434,14.40567743194496,226.49550664622834,-21.780676,-19.512257,12.346513,152.43637,-129.67238,-0.0009570122,-1.5405401614586403,4.323840777292228,0.47540983606557374,61
0.00535559,7.05469e-09,0.05251903,0.0027582487,0.0,0.9966064,13.880443448428746,213.2128150998111,-21.025028,-18.769573,12.015293,144.36726,-117.31257,-0.003399372,-1.4563460842760434,3.7655345359534786,0.2222222222222222,45
0.005049502,1.6707473e-08,0.049904276,0.002490437,0.0,0.9973975,14.891622853623094,248.7274932270637,-19.91267,-17.90741,11.25088,126.5823,-138.43622,-0.002605915,-1.340438888073381,3.4624584007750308,0.14583333333333334,48
0.005131828,1.2034371e-09,0.052331302,0.0027385652,8.667e-42,0.99858665,14.371373334256157,227.8749258686469,-21.850489,-20.538084,11.041307,121.91048,-94.54899,-0.001414299,-0.8196893550452583,1.2002706950504258,0.32075471698113206,53
0.0046334425,5.6569376e-09,0.049893077,0.002489319,0.0,0.9996844,15.174973237995975,254.3993382865516,-21.787321,-18.990383,14.421781,207.98775,-245.41484,-0.0003156662,-3.7766091645808815,30.695647589608193,0.4918032786885246,61
0.0046473052,7.1722805e-09,0.052590787,0.002765791,4.912e-42,0.9962886,15.11350524530877,246.6119453615968,-20.1159,-18.753042,9.649884,93.12026,-95.117,-0.0037183762,-0.9737666246839217,1.8258178139516499,0.5662650602409639,83
0.0046695564,2.4766842e-09,0.043833163,0.0019213461,0.0,0.9963004,15.279475364770688,271.6361295342682,-21.979229,-19.816345,12.720623,161.81425,-105.84137,-0.0037064552,-1.0086106075372852,1.472076256471408,0.4864864864864865,37
0.004644891,1.5136058e-09,0.053832185,0.0028979043,0.0,0.9966302,15.224983744410522,248.88991081349403,-22.631207,-20.308771,12.983922,168.58223,-198.22986,-0.0033755302,-2.083732045472574,9.175508458509025,0.5842696629213483,89
0.0044999872,4.4616595e-09,0.05143401,0.0026454574,0.0,0.9955225,15.468237686453815,258.3401436328159,-21.724884,-19.227745,13.952611,194.67535,-173.04843,-0.0044875145,-3.0293957918282195,16.35795121621856,0.4823529411764706,85
0.0044534495,1.9169786e-09,0.051900428,0.0026936545,0.0,0.9983197,15.732527768417848,267.11237801371004,-22.043661,-20.072515,11.774611,138.64146,-106.45168,-0.0016818047,-1.3073755810675256,2.955539224824803,0.8488372093023255,86
0.0044793366,5.776909e-10,0.054553144,0.0029760455,0.0,0.99931216,15.504743176937879,255.6100007534248,-24.4246,-21.271982,15.649043,244.89255,-168.56564,-0.000688076,-2.6955362644649647,12.711087607441872,0.3939393939393939,99
0.0045448574,6.4541936e-09,0.04802571,0.0023064688,0.0,0.9987629,15.32192350542413,262.73063123440863,-20.835522,-18.858536,11.809164,139.45634,-163.9114,-0.0012378693,-1.9288858655890557,8.553846091640578,0.7592592592592593,54
0.004799626,1.5268939e-10,0.04781601,0.0022863706,0.0,0.99911064,15.018679856681091,256.62607754424397,-24.880716,-22.602615,14.2296,202.48152,-140.9507,-0.00088977814,-1.1176059623438517,2.3800928713233658,0.6538461538461539,52
0.004628348,1.7012183e-09,0.052918285,0.002800345,0.0,0.9995228,15.340610705029013,252.39564237348895,-22.975609,-20.191921,15.30441,234.22498,-228.75218,-0.000477314,-3.617932940952235,26.35026785393099,0.7341772151898734,79
0.0046740198,2.1286128e-09,0.0546736,0.0029892025,0.0,0.996942,15.434153500794388,252.07144775695477,-21.917337,-19.967796,12.02703,144.64944,-163.85352,-0.003062725,-1.9650670031529336,9.535572019101545,0.5894736842105263,95
0.004674316,2.2510144e-10,0.04857428,0.0023594606,0.0,0.9993817,15.580397498751895,273.28516402400726,-23.87736,-22.21447,12.736479,162.2179,-111.4786,-0.0006184578,-0.8955483934967537,1.4562084762631349,0.603448275862069,58
0.004647645,4.837553e-10,0.04736232,0.0022431894,0.0,0.9978974,15.575834214280267,273.9085630694247,-23.24407,-21.449442,12.9673195,168.15137,-138.92497,-0.0021047592,-1.2100491145528145,3.4798893772609496,0.41379310344827586,58
0.0047410824,1.4257627e-09,0.04879202,0.0023806612,0.0,0.9983006,15.262035755320355,260.7612920392557,-22.170864,-20.368559,11.85584,140.56093,-115.7271,-0.0017008781,-0.9778116948779758,1.833343190523503,0.6379310344827587,58
0.0046763695,1.0392364e-10,0.057008523,0.0032499717,0.0,0.99914014,14.95004016204874,234.577588280075,-28.017193,-22.987366,20.968918,439.6955,-251.35255,-0.00086021423,-3.2525139368357348,17.923388543548462,0.2692307692307692,104
0.0046835365,9.929576e-10,0.050346877,0.0025348081,0.0,0.999286,15.574171119504179,267.53481850741304,-23.607647,-20.730333,15.623612,244.09726,-199.58434,-0.00071430206,-2.828360331791193,15.017246848119115,0.39436619718309857,71
0.0045899944,2.208869e-09,0.044896755,0.0020157185,0.0,0.9962429,15.47834855942691,276.63055617820606,-21.997398,-19.930786,12.128126,147.09145,-107.2359,-0.0037641525,-0.8241819122812611,0.6892914693591417,0.6666666666666666,42
0.0046745506,3.2233274e-09,0.05206265,0.0027105194,0.0,0.9997663,15.396196104110675,258.0641270827086,-22.436613,-19.552853,14.977167,224.31554,-159.68945,-0.00023365021,-2.8008131727297387,12.778001092336142,0.5769230769230769,78
0.0048097377,2.8620841e-09,0.04772317,0.002277501,0.0,0.99810207,14.821020667023657,248.40963529453828,-21.945963,-19.671715,12.902562,166.4761,-135.68437,-0.0018997192,-1.4793526550654446,4.128362540412058,0.5833333333333334,48
0.004801218,1.623481e-09,0.054108545,0.0029277347,0.0,0.99892867,14.830711666929169,235.45155759020224,-22.620735,-20.238693,13.151133,172.95229,-163.22142,-0.0010719299,-2.0614000450443135,9.328935125110796,0.3793103448275862,87
0.004569851,2.9224456e-10,0.047349304,0.0022419565,0.0,0.997887,15.4548293500678,269.2059591645368,-24.074701,-21.95343,13.744434,188.90948,-152.81049,-0.0021152496,-1.2951960224122285,4.188498269849768,0.75,52
0.004440375,1.6787485e-09,0.04491645,0.0020174875,0.0,0.9984425,16.018297340523137,295.00742776804003,-23.12073,-20.205217,14.667944,215.14859,-173.08685,-0.0015587807,-1.7841681360114243,6.436736739066051,0.6470588235294118,51
0.0044016875,2.0080617e-09,0.042272583,0.0017869712,0.0,0.99907106,15.882651722320647,295.68715404228425,-23.222334,-20.026096,14.799992,219.03976,-165.90067,-0.0009293556,-1.4457826125421578,4.21237952625035,0.4722222222222222,36
0.0044301255,1.2449761e-09,0.05037302,0.0025374412,0.0,0.99952143,15.706720083218809,269.205307928778,-22.744898,-20.50415,13.616127,185.39893,-204.15257,-0.0004787445,-3.078167813007351,23.341689777713402,0.410958904109589,73
